Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_X 	Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_Y 	
14.8999996185303 	0.0936999946607102 	
14.9999980926514 	0.0935999898902082 	
15.1000003814697 	0.0952000152610708 	
15.1999988555908 	0.0950000135417213 	
15.3000011444092 	0.0942000253671722 	
15.3999996185303 	0.0941000507373246 	
15.4999980926514 	0.0940999568920233 	
15.6000003814697 	0.095399962618103 	
15.6999988555908 	0.0961999547944288 	
15.8000011444092 	0.0974000360511127 	
15.8999996185303 	0.0984999452593911 	
15.9999980926514 	0.0984000234602718 	
16.1000003814697 	0.0994999990471115 	
16.1999988555908 	0.0998999580406235 	
16.3000011444092 	0.0998000423423946 	
16.3999996185303 	0.099399971197272 	
16.4999980926514 	0.0989000223162293 	
16.6000003814697 	0.0989999843623082 	
16.6999988555908 	0.0983000022897613 	
16.8000011444092 	0.099100030707632 	
16.8999996185303 	0.0975999460206367 	
16.9999980926514 	0.0963000469200779 	
17.1000003814697 	0.0940999486920191 	
17.1999988555908 	0.0941999937058426 	
17.3000011444092 	0.0951999526987493 	
17.3999996185303 	0.0953999811208632 	
17.4999980926514 	0.0953999431621924 	
17.6000003814697 	0.0948000410098757 	
17.6999988555908 	0.0951999999997497 	
17.8000011444092 	0.0955000450121588 	
17.8999996185303 	0.0963000537885819 	
17.9999980926514 	0.0963000324263703 	
18.1000003814697 	0.0951999944700219 	
18.1999988555908 	0.0957000530252117 	
18.3000011444092 	0.0951000150671462 	
18.3999996185303 	0.0964999544121383 	
