Run 1; Fc 2-1; Cy 9; DT+BCLXL; Conc 8 40 200 1000 5000 nM_X 	Run 1; Fc 2-1; Cy 9; DT+BCLXL; Conc 8 40 200 1000 5000 nM_Y 	Run 1; Fc 2-1; Cy 9; DT+BCLXL; Conc 8 40 200 1000 5000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 9; DT+BCLXL; Conc 8 40 200 1000 5000 nM; Fitted_Y 	
1041.80004882813 	24.76953125 	1041.80004882813 	19.064427546773 	
1041.90002441406 	24.734375 	1041.90002441406 	19.0278904354977 	
1042 	24.6953125 	1042 	18.991424188654 	
1042.09997558594 	24.65625 	1042.09997558594 	18.9550286654945 	
1042.20007324219 	24.609375 	1042.20007324219 	18.9186594158574 	
1042.30004882813 	24.55859375 	1042.30004882813 	18.8824050049293 	
1042.40002441406 	24.51953125 	1042.40002441406 	18.846220897041 	
1042.5 	24.484375 	1042.5 	18.8101069526224 	
1042.59997558594 	24.43359375 	1042.59997558594 	18.7740630323967 	
1042.70007324219 	24.38671875 	1042.70007324219 	18.7380451156993 	
1042.80004882813 	24.3515625 	1042.80004882813 	18.7021409122737 	
1042.90002441406 	24.30859375 	1042.90002441406 	18.6663063167939 	
1043 	24.265625 	1043 	18.6305411911497 	
1043.09997558594 	24.21875 	1043.09997558594 	18.5948453975216 	
1043.20007324219 	24.17578125 	1043.20007324219 	18.5591753404973 	
1043.30004882813 	24.13671875 	1043.30004882813 	18.5236178828358 	
1043.40002441406 	24.09375 	1043.40002441406 	18.4881293453005 	
1043.5 	24.04296875 	1043.5 	18.4527095913181 	
1043.59997558594 	24.00390625 	1043.59997558594 	18.4173584860789 	
1043.70007324219 	23.96484375 	1043.70007324219 	18.3820328539086 	
1043.80004882813 	23.92578125 	1043.80004882813 	18.3468187189781 	
1043.90002441406 	23.88671875 	1043.90002441406 	18.3116728239684 	
1044 	23.84375 	1044 	18.2765950336852 	
1044.09997558594 	23.796875 	1044.09997558594 	18.2415852132212 	
1044.20007324219 	23.765625 	1044.20007324219 	18.2066006051577 	
1044.30004882813 	23.72265625 	1044.30004882813 	18.1717264033352 	
1044.40002441406 	23.6875 	1044.40002441406 	18.1369197681618 	
1044.5 	23.6484375 	1044.5 	18.1021805658725 	
1044.59997558594 	23.59375 	1044.59997558594 	18.0675086629866 	
1044.70007324219 	23.546875 	1044.70007324219 	18.0328617148823 	
1044.80004882813 	23.5078125 	1044.80004882813 	17.9983240932624 	
1044.90002441406 	23.46875 	1044.90002441406 	17.9638533721428 	
1045 	23.421875 	1045 	17.9294494191754 	
1045.09997558594 	23.37109375 	1045.09997558594 	17.8951121022937 	
1045.20007324219 	23.328125 	1045.20007324219 	17.8607994856057 	
1045.30004882813 	23.28125 	1045.30004882813 	17.8265951267825 	
1045.40002441406 	23.23046875 	1045.40002441406 	17.7924570093719 	
1045.5 	23.1796875 	1045.5 	17.7583850024303 	
1045.59997558594 	23.13671875 	1045.59997558594 	17.7243789752933 	
1045.70007324219 	23.078125 	1045.70007324219 	17.6903973886557 	
1045.80004882813 	23.04296875 	1045.80004882813 	17.6565229966834 	
1045.90002441406 	23 	1045.90002441406 	17.6227141915145 	
1046 	22.95703125 	1046 	17.5889708433611 	
1046.09997558594 	22.9140625 	1046.09997558594 	17.5552928227003 	
1046.20007324219 	22.875 	1046.20007324219 	17.5216389987753 	
1046.30004882813 	22.84375 	1046.30004882813 	17.4880913249571 	
1046.40002441406 	22.8046875 	1046.40002441406 	17.454608591487 	
1046.5 	22.765625 	1046.5 	17.4211906698942 	
1046.59997558594 	22.7265625 	1046.59997558594 	17.3878374319693 	
1046.70007324219 	22.703125 	1046.70007324219 	17.3545081436485 	
1046.80004882813 	22.66015625 	1046.80004882813 	17.3212839680594 	
1046.90002441406 	22.625 	1046.90002441406 	17.2881240929127 	
1047 	22.5859375 	1047 	17.2550283910357 	
1047.09997558594 	22.546875 	1047.09997558594 	17.2219967355134 	
1047.20007324219 	22.51171875 	1047.20007324219 	17.1889887850603 	
1047.30004882813 	22.4765625 	1047.30004882813 	17.1560849203413 	
1047.40002441406 	22.4453125 	1047.40002441406 	17.1232447226136 	
1047.5 	22.40625 	1047.5 	17.0904680659838 	
1047.59997558594 	22.3828125 	1047.59997558594 	17.0577548248122 	
1047.70007324219 	22.33984375 	1047.70007324219 	17.0250650467164 	
1047.80004882813 	22.30078125 	1047.80004882813 	16.9924783391619 	
1047.90002441406 	22.2578125 	1047.90002441406 	16.9599546754501 	
1048 	22.23046875 	1048 	16.9274939280484 	
1048.09997558594 	22.1875 	1048.09997558594 	16.8950959726729 	
1048.20007324219 	22.1484375 	1048.20007324219 	16.8627212421235 	
1048.30004882813 	22.11328125 	1048.30004882813 	16.8304485752552 	
1048.40002441406 	22.0703125 	1048.40002441406 	16.7982383289323 	
1048.5 	22.02734375 	1048.5 	16.7660903798836 	
1048.59997558594 	22 	1048.59997558594 	16.7340046050893 	
1048.70007324219 	21.96875 	1048.70007324219 	16.7019418186539 	
1048.80004882813 	21.92578125 	1048.80004882813 	16.6699800998521 	
1048.90002441406 	21.88671875 	1048.90002441406 	16.6380801875986 	
1049 	21.84765625 	1049 	16.6062419598733 	
1049.09997558594 	21.8125 	1049.09997558594 	16.5744652949044 	
1049.20007324219 	21.77734375 	1049.20007324219 	16.5427113843472 	
1049.30004882813 	21.7265625 	1049.30004882813 	16.5110575553633 	
1049.40002441406 	21.6796875 	1049.40002441406 	16.4794649251561 	
1049.5 	21.63671875 	1049.5 	16.4479333729404 	
1049.59997558594 	21.59765625 	1049.59997558594 	16.4164627781765 	
1049.70007324219 	21.5625 	1049.70007324219 	16.385014706354 	
1049.80004882813 	21.53125 	1049.80004882813 	16.3536657399133 	
1049.90002441406 	21.48828125 	1049.90002441406 	16.3223773706223 	
1050 	21.4453125 	1050 	16.2911494794284 	
1050.09997558594 	21.40625 	1050.09997558594 	16.2599819466225 	
1050.20007324219 	21.37109375 	1050.20007324219 	16.2288367078378 	
1050.30004882813 	21.3359375 	1050.30004882813 	16.1977896081188 	
1050.40002441406 	21.30078125 	1050.40002441406 	16.1668025101241 	
1050.5 	21.265625 	1050.5 	16.1358752955025 	
1050.59997558594 	21.2265625 	1050.59997558594 	16.1050078461418 	
1050.70007324219 	21.19140625 	1050.70007324219 	16.0741624642158 	
1050.80004882813 	21.16796875 	1050.80004882813 	16.0434142646081 	
1050.90002441406 	21.1328125 	1050.90002441406 	16.0127254772103 	
1051 	21.09765625 	1051 	15.9820959848609 	
1051.09997558594 	21.0625 	1051.09997558594 	15.9515256706341 	
1051.20007324219 	21.03515625 	1051.20007324219 	15.9209771996164 	
1051.30004882813 	20.99609375 	1051.30004882813 	15.8905249636998 	
1051.40002441406 	20.953125 	1051.40002441406 	15.8601315563968 	
1051.5 	20.921875 	1051.5 	15.8297968617197 	
1051.59997558594 	20.890625 	1051.59997558594 	15.7995207639136 	
1051.70007324219 	20.875 	1051.70007324219 	15.7692662874085 	
1051.80004882813 	20.83984375 	1051.80004882813 	15.7391071082022 	
1051.90002441406 	20.8046875 	1051.90002441406 	15.7090061798523 	
1052 	20.7734375 	1052 	15.678963387529 	
1052.09997558594 	20.7421875 	1052.09997558594 	15.6489786237495 	
1052.20007324219 	20.70703125 	1052.20007324219 	15.6190152683381 	
1052.30004882813 	20.67578125 	1052.30004882813 	15.5891462838656 	
1052.40002441406 	20.63671875 	1052.40002441406 	15.559334980554 	
1052.5 	20.59765625 	1052.5 	15.5295812448633 	
1052.59997558594 	20.56640625 	1052.59997558594 	15.4998849634829 	
1052.70007324219 	20.51953125 	1052.70007324219 	15.4702098691525 	
1052.80004882813 	20.48046875 	1052.80004882813 	15.4406282271826 	
1052.90002441406 	20.4453125 	1052.90002441406 	15.411103700824 	
1053 	20.40625 	1053 	15.3816361776777 	
1053.09997558594 	20.37109375 	1053.09997558594 	15.3522255455706 	
1053.20007324219 	20.3359375 	1053.20007324219 	15.3228358861249 	
1053.30004882813 	20.296875 	1053.30004882813 	15.2935387696002 	
1053.40002441406 	20.26171875 	1053.40002441406 	15.2642982088088 	
1053.5 	20.21875 	1053.5 	15.2351140924751 	
1053.59997558594 	20.17578125 	1053.59997558594 	15.2059863095463 	
1053.70007324219 	20.12890625 	1053.70007324219 	15.1768792871013 	
1053.80004882813 	20.1015625 	1053.80004882813 	15.1478639071554 	
1053.90002441406 	20.05859375 	1053.90002441406 	15.1189045286497 	
1054 	20.01953125 	1054 	15.0900010414148 	
1054.09997558594 	19.984375 	1054.09997558594 	15.0611533355006 	
1054.20007324219 	19.94921875 	1054.20007324219 	15.032326180051 	
1054.30004882813 	19.9140625 	1054.30004882813 	15.0035897755758 	
1054.40002441406 	19.875 	1054.40002441406 	14.9749088237458 	
1054.5 	19.83984375 	1054.5 	14.9462832154808 	
1054.59997558594 	19.8046875 	1054.59997558594 	14.9177128419163 	
1054.70007324219 	19.76953125 	1054.70007324219 	14.889162810902 	
1054.80004882813 	19.7421875 	1054.80004882813 	14.8607026481146 	
1054.90002441406 	19.7109375 	1054.90002441406 	14.8322973945892 	
1055 	19.6875 	1055 	14.8039469423174 	
1055.09997558594 	19.65234375 	1055.09997558594 	14.775651183503 	
1055.20007324219 	19.6171875 	1055.20007324219 	14.7473755613762 	
1055.30004882813 	19.58203125 	1055.30004882813 	14.7191889352081 	
1055.40002441406 	19.55078125 	1055.40002441406 	14.6910566939292 	
1055.5 	19.515625 	1055.5 	14.6629787189392 	
1055.59997558594 	19.48046875 	1055.59997558594 	14.6349549036246 	
1055.70007324219 	19.4453125 	1055.70007324219 	14.6069510234669 	
1055.80004882813 	19.41796875 	1055.80004882813 	14.5790352743154 	
1055.90002441406 	19.38671875 	1055.90002441406 	14.5511733661403 	
1056 	19.3515625 	1056 	14.5233651931736 	
1056.09997558594 	19.32421875 	1056.09997558594 	14.4956106498572 	
1056.20007324219 	19.28515625 	1056.20007324219 	14.4678758405372 	
1056.30004882813 	19.25390625 	1056.30004882813 	14.4402283058426 	
1056.40002441406 	19.21484375 	1056.40002441406 	14.4126340852472 	
1056.5 	19.17578125 	1056.5 	14.3850930740255 	
1056.59997558594 	19.140625 	1056.59997558594 	14.3576051676583 	
1056.70007324219 	19.10546875 	1056.70007324219 	14.3301367961329 	
1056.80004882813 	19.07421875 	1056.80004882813 	14.3027548512636 	
1056.90002441406 	19.04296875 	1056.90002441406 	14.2754256987974 	
1057 	19.0078125 	1057 	14.2481492350352 	
1057.09997558594 	18.97265625 	1057.09997558594 	14.220925356481 	
1057.20007324219 	18.94140625 	1057.20007324219 	14.1937208155702 	
1057.30004882813 	18.90625 	1057.30004882813 	14.1666018616455 	
1057.40002441406 	18.8671875 	1057.40002441406 	14.1395351835285 	
1057.5 	18.83203125 	1057.5 	14.1125206785303 	
1057.59997558594 	18.80078125 	1057.59997558594 	14.0855582441617 	
1057.70007324219 	18.7734375 	1057.70007324219 	14.0586149521451 	
1057.80004882813 	18.7421875 	1057.80004882813 	14.0317564156324 	
1057.90002441406 	18.7109375 	1057.90002441406 	14.0049496433519 	
1058 	18.68359375 	1058 	13.9781945336087 	
1058.09997558594 	18.64453125 	1058.09997558594 	13.9514909849046 	
1058.20007324219 	18.61328125 	1058.20007324219 	13.9248063851179 	
1058.30004882813 	18.58203125 	1058.30004882813 	13.8982057174291 	
1058.40002441406 	18.546875 	1058.40002441406 	13.8716563073364 	
1058.5 	18.51171875 	1058.5 	13.8451580541228 	
1058.59997558594 	18.48046875 	1058.59997558594 	13.8187108672944 	
1058.70007324219 	18.453125 	1058.70007324219 	13.7922824449462 	
1058.80004882813 	18.4296875 	1058.80004882813 	13.76593714206 	
1058.90002441406 	18.39453125 	1058.90002441406 	13.7396425980654 	
1059 	18.36328125 	1059 	13.7133987134686 	
1059.09997558594 	18.33203125 	1059.09997558594 	13.6872053889784 	
1059.20007324219 	18.30078125 	1059.20007324219 	13.6610306358417 	
1059.30004882813 	18.265625 	1059.30004882813 	13.6349381959328 	
1059.40002441406 	18.23046875 	1059.40002441406 	13.60889601935 	
1059.5 	18.203125 	1059.5 	13.58290400761 	
1059.59997558594 	18.171875 	1059.59997558594 	13.5569620624304 	
1059.70007324219 	18.13671875 	1059.70007324219 	13.5310385020972 	
1059.80004882813 	18.09765625 	1059.80004882813 	13.5051964568252 	
1059.90002441406 	18.0625 	1059.90002441406 	13.4794041843487 	
1060 	18.03125 	1060 	13.4536615871855 	
1060.09997558594 	17.99609375 	1060.09997558594 	13.4279685680523 	
1060.20007324219 	17.96875 	1060.20007324219 	13.4022937492783 	
1060.30004882813 	17.9375 	1060.30004882813 	13.3766996553878 	
1060.40002441406 	17.9140625 	1060.40002441406 	13.3511548487496 	
1060.5 	17.87890625 	1060.5 	13.3256592328725 	
1060.59997558594 	17.84375 	1060.59997558594 	13.3002127114629 	
1060.70007324219 	17.8125 	1060.70007324219 	13.274784207928 	
1060.80004882813 	17.7734375 	1060.80004882813 	13.2494356470096 	
1060.90002441406 	17.7421875 	1060.90002441406 	13.2241358912218 	
1061 	17.70703125 	1061 	13.1988848448124 	
1061.09997558594 	17.671875 	1061.09997558594 	13.1736824136658 	
1061.20007324219 	17.640625 	1061.20007324219 	13.1484978192766 	
1061.30004882813 	17.60546875 	1061.30004882813 	13.1233923924121 	
1061.40002441406 	17.578125 	1061.40002441406 	13.098335295766 	
1061.5 	17.546875 	1061.5 	13.0733264347452 	
1061.59997558594 	17.51171875 	1061.59997558594 	13.0483657149473 	
1061.70007324219 	17.48046875 	1061.70007324219 	13.0234226530868 	
1061.80004882813 	17.453125 	1061.80004882813 	12.9985579917822 	
1061.90002441406 	17.4296875 	1061.90002441406 	12.9737411895195 	
1062 	17.40234375 	1062 	12.9489721526553 	
1062.09997558594 	17.37890625 	1062.09997558594 	12.924250787735 	
1062.20007324219 	17.3515625 	1062.20007324219 	12.8995469038133 	
1062.30004882813 	17.31640625 	1062.30004882813 	12.8749206610919 	
1062.40002441406 	17.28125 	1062.40002441406 	12.8503418109643 	
1062.5 	17.25390625 	1062.5 	12.825810260726 	
1062.59997558594 	17.22265625 	1062.59997558594 	12.8013259178591 	
1062.70007324219 	17.19140625 	1062.70007324219 	12.7768588809078 	
1062.80004882813 	17.1640625 	1062.80004882813 	12.7524687333321 	
1062.90002441406 	17.12109375 	1062.90002441406 	12.7281255165761 	
1063 	17.08984375 	1063 	12.7038291388635 	
1063.09997558594 	17.06640625 	1063.09997558594 	12.6795795086023 	
1063.20007324219 	17.05078125 	1063.20007324219 	12.6553470140715 	
1063.30004882813 	17.02734375 	1063.30004882813 	12.6311906704164 	
1063.40002441406 	16.99609375 	1063.40002441406 	12.6070808019853 	
1063.5 	16.96875 	1063.5 	12.5830173180562 	
1063.59997558594 	16.9296875 	1063.59997558594 	12.5590001280955 	
1063.70007324219 	16.90234375 	1063.70007324219 	12.5349999013596 	
1063.80004882813 	16.8828125 	1063.80004882813 	12.5110750847382 	
1063.90002441406 	16.8515625 	1063.90002441406 	12.487196291504 	
1064 	16.8125 	1064 	12.4633634318753 	
1064.09997558594 	16.78125 	1064.09997558594 	12.4395764162578 	
1064.20007324219 	16.7578125 	1064.20007324219 	12.4158061950658 	
1064.30004882813 	16.73046875 	1064.30004882813 	12.3921106551369 	
1064.40002441406 	16.69921875 	1064.40002441406 	12.3684606914469 	
1064.5 	16.671875 	1064.5 	12.3448562151469 	
1064.59997558594 	16.65234375 	1064.59997558594 	12.321297137574 	
1064.70007324219 	16.62109375 	1064.70007324219 	12.2977546875717 	
1064.80004882813 	16.59375 	1064.80004882813 	12.2742861973674 	
1064.90002441406 	16.5625 	1064.90002441406 	12.2508628409045 	
1065 	16.53125 	1065 	12.2274845302602 	
1065.09997558594 	16.50390625 	1065.09997558594 	12.2041511776953 	
1065.20007324219 	16.47265625 	1065.20007324219 	12.1808342877811 	
1065.30004882813 	16.44140625 	1065.30004882813 	12.1575906435205 	
1065.40002441406 	16.40625 	1065.40002441406 	12.1343916951183 	
1065.5 	16.37890625 	1065.5 	12.1112373521132 	
1065.59997558594 	16.3515625 	1065.59997558594 	12.0881275188448 	
1065.70007324219 	16.328125 	1065.70007324219 	12.0650339824299 	
1065.80004882813 	16.296875 	1065.80004882813 	12.0420129817754 	
1065.90002441406 	16.2578125 	1065.90002441406 	12.0190362403905 	
1066 	16.22265625 	1066 	11.9961036719116 	
1066.09997558594 	16.19140625 	1066.09997558594 	11.9732151901443 	
1066.20007324219 	16.15625 	1066.20007324219 	11.9503428427833 	
1066.30004882813 	16.12109375 	1066.30004882813 	11.9275423300966 	
1066.40002441406 	16.09375 	1066.40002441406 	11.9047856464422 	
1066.5 	16.0625 	1066.5 	11.8820727062964 	
1066.59997558594 	16.04296875 	1066.59997558594 	11.8594034243022 	
1066.70007324219 	16.015625 	1066.70007324219 	11.8367501158489 	
1066.80004882813 	15.9765625 	1066.80004882813 	11.8141679477958 	
1066.90002441406 	15.9453125 	1066.90002441406 	11.7916291827117 	
1067 	15.9140625 	1067 	11.7691337358998 	
1067.09997558594 	15.87890625 	1067.09997558594 	11.7466815228266 	
1067.20007324219 	15.84375 	1067.20007324219 	11.7242451239683 	
1067.30004882813 	15.8203125 	1067.30004882813 	11.7018791779558 	
1067.40002441406 	15.7890625 	1067.40002441406 	11.6795562129559 	
1067.5 	15.75390625 	1067.5 	11.657276145085 	
1067.59997558594 	15.71875 	1067.59997558594 	11.63503889062 	
1067.70007324219 	15.69140625 	1067.70007324219 	11.6128172925412 	
1067.80004882813 	15.6640625 	1067.80004882813 	11.5906654671081 	
1067.90002441406 	15.6328125 	1067.90002441406 	11.5685562117543 	
1068 	15.6015625 	1068 	11.5464894377889 	
1068.09997558594 	15.578125 	1068.09997558594 	11.5244650624083 	
1068.20007324219 	15.546875 	1068.20007324219 	11.5024561886827 	
1068.30004882813 	15.5234375 	1068.30004882813 	11.4805164142312 	
1068.40002441406 	15.5 	1068.40002441406 	11.4586187908331 	
1068.5 	15.47265625 	1068.5 	11.4367632363365 	
1068.59997558594 	15.4453125 	1068.59997558594 	11.4149496687519 	
1068.70007324219 	15.421875 	1068.70007324219 	11.3931514486056 	
1068.80004882813 	15.3984375 	1068.80004882813 	11.3714216605379 	
1068.90002441406 	15.375 	1068.90002441406 	11.3497336142811 	
1069 	15.359375 	1069 	11.328087228489 	
1069.09997558594 	15.33203125 	1069.09997558594 	11.3064824219755 	
1069.20007324219 	15.30078125 	1069.20007324219 	11.2848928102208 	
1069.30004882813 	15.27734375 	1069.30004882813 	11.2633709698644 	
1069.40002441406 	15.2578125 	1069.40002441406 	11.2418904660845 	
1069.5 	15.2421875 	1069.5 	11.2204512183302 	
1069.59997558594 	15.20703125 	1069.59997558594 	11.1990531462083 	
1069.70007324219 	15.1796875 	1069.70007324219 	11.1776701176752 	
1069.80004882813 	15.16015625 	1069.80004882813 	11.1563542062988 	
1069.90002441406 	15.1328125 	1069.90002441406 	11.1350792302204 	
1070 	15.11328125 	1070 	11.1138451096738 	
1070.09997558594 	15.078125 	1070.09997558594 	11.0926517650488 	
1070.20007324219 	15.046875 	1070.20007324219 	11.0714733102909 	
1070.30004882813 	15.01953125 	1070.30004882813 	11.0503613239156 	
1070.40002441406 	14.9921875 	1070.40002441406 	11.0292898746421 	
1070.5 	14.96484375 	1070.5 	11.0082588834082 	
1070.59997558594 	14.94140625 	1070.59997558594 	10.9872682713016 	
1070.70007324219 	14.90625 	1070.70007324219 	10.9662924038053 	
1070.80004882813 	14.87890625 	1070.80004882813 	10.9453823628787 	
1070.90002441406 	14.8515625 	1070.90002441406 	10.9245124651441 	
1071 	14.8125 	1071 	10.903682632286 	
1071.09997558594 	14.78515625 	1071.09997558594 	10.8828927861364 	
1071.20007324219 	14.75390625 	1071.20007324219 	10.8621175373382 	
1071.30004882813 	14.72265625 	1071.30004882813 	10.8414074792773 	
1071.40002441406 	14.703125 	1071.40002441406 	10.8207371742088 	
1071.5 	14.6640625 	1071.5 	10.8001065445519 	
1071.59997558594 	14.6328125 	1071.59997558594 	10.7795155128708 	
1071.70007324219 	14.59765625 	1071.70007324219 	10.7589389325802 	
1071.80004882813 	14.5625 	1071.80004882813 	10.7384269132367 	
1071.90002441406 	14.53515625 	1071.90002441406 	10.7179542603359 	
1072 	14.51171875 	1072 	10.6975208970193 	
1072.09997558594 	14.47265625 	1072.09997558594 	10.6771267465714 	
1072.20007324219 	14.44921875 	1072.20007324219 	10.6567469028126 	
1072.30004882813 	14.421875 	1072.30004882813 	10.6364309961704 	
1072.40002441406 	14.39453125 	1072.40002441406 	10.6161540730104 	
1072.5 	14.36328125 	1072.5 	10.595916072069 	
1072.59997558594 	14.33984375 	1072.59997558594 	10.5757169096485 	
1072.70007324219 	14.3125 	1072.70007324219 	10.5555319153269 	
1072.80004882813 	14.2890625 	1072.80004882813 	10.5354102455669 	
1072.90002441406 	14.265625 	1072.90002441406 	10.5153271858961 	
1073 	14.23046875 	1073 	10.4952826615134 	
1073.09997558594 	14.20703125 	1073.09997558594 	10.4752765977953 	
1073.20007324219 	14.171875 	1073.20007324219 	10.4552845631707 	
1073.30004882813 	14.15234375 	1073.30004882813 	10.4353552443571 	
1073.40002441406 	14.12109375 	1073.40002441406 	10.4154641633171 	
1073.5 	14.09765625 	1073.5 	10.3956112461426 	
1073.59997558594 	14.0703125 	1073.59997558594 	10.3757964191056 	
1073.70007324219 	14.05859375 	1073.70007324219 	10.3559954843569 	
1073.80004882813 	14.03125 	1073.80004882813 	10.3362566634188 	
1073.90002441406 	14.00390625 	1073.90002441406 	10.316555712432 	
1074 	13.98046875 	1074 	10.2968925583952 	
1074.09997558594 	13.953125 	1074.09997558594 	10.2772671284901 	
1074.20007324219 	13.921875 	1074.20007324219 	10.2576554368078 	
1074.30004882813 	13.8984375 	1074.30004882813 	10.238105257357 	
1074.40002441406 	13.875 	1074.40002441406 	10.2185925788329 	
1074.5 	13.84375 	1074.5 	10.1991173284876 	
1074.59997558594 	13.8203125 	1074.59997558594 	10.1796794337167 	
1074.70007324219 	13.79296875 	1074.70007324219 	10.1602551566474 	
1074.80004882813 	13.76171875 	1074.80004882813 	10.1408918011721 	
1074.90002441406 	13.73828125 	1074.90002441406 	10.1215655842233 	
1075 	13.71484375 	1075 	10.1022764337637 	
1075.09997558594 	13.68359375 	1075.09997558594 	10.0830242778962 	
1075.20007324219 	13.66015625 	1075.20007324219 	10.06378560558 	
1075.30004882813 	13.6328125 	1075.30004882813 	10.0446072687147 	
1075.40002441406 	13.6015625 	1075.40002441406 	10.0254657114981 	
1075.5 	13.578125 	1075.5 	10.0063608625875 	
1075.59997558594 	13.546875 	1075.59997558594 	9.98729265077779 	
1075.70007324219 	13.5390625 	1075.70007324219 	9.9682377896591 	
1075.80004882813 	13.49609375 	1075.80004882813 	9.94924268338146 	
1075.90002441406 	13.4609375 	1075.90002441406 	9.93028399849401 	
1076 	13.44921875 	1076 	9.91136166643668 	
1076.09997558594 	13.421875 	1076.09997558594 	9.89247561659277 	
1076.20007324219 	13.3984375 	1076.20007324219 	9.87360278490343 	
1076.30004882813 	13.375 	1076.30004882813 	9.85478913223167 	
1076.40002441406 	13.34375 	1076.40002441406 	9.83601155060013 	
1076.5 	13.3203125 	1076.5 	9.817269969898 	
1076.59997558594 	13.29296875 	1076.59997558594 	9.79856432013896 	
1076.70007324219 	13.26953125 	1076.70007324219 	9.77987175751705 	
1076.80004882813 	13.2421875 	1076.80004882813 	9.76123780383777 	
1076.90002441406 	13.21875 	1076.90002441406 	9.74263957179654 	
1077 	13.19921875 	1077 	9.72407699189718 	
1077.09997558594 	13.16015625 	1077.09997558594 	9.70554999476399 	
1077.20007324219 	13.1328125 	1077.20007324219 	9.68703595469625 	
1077.30004882813 	13.1015625 	1077.30004882813 	9.66857995868198 	
1077.40002441406 	13.08984375 	1077.40002441406 	9.65015933793794 	
1077.5 	13.0625 	1077.5 	9.63177402475192 	
1077.59997558594 	13.0390625 	1077.59997558594 	9.61342395672637 	
1077.70007324219 	13.01953125 	1077.70007324219 	9.59508671870049 	
1077.80004882813 	12.9921875 	1077.80004882813 	9.57680696727795 	
1077.90002441406 	12.96484375 	1077.90002441406 	9.55856225034856 	
1078 	12.9375 	1078 	9.54035249987598 	
1078.09997558594 	12.91796875 	1078.09997558594 	9.52217764795398 	
1078.20007324219 	12.8984375 	1078.20007324219 	9.50401549908068 	
1078.30004882813 	12.875 	1078.30004882813 	9.48591028346441 	
1078.40002441406 	12.84375 	1078.40002441406 	9.46783976337499 	
1078.5 	12.8125 	1078.5 	9.4498038714235 	
1078.59997558594 	12.78125 	1078.59997558594 	9.43180254034948 	
1078.70007324219 	12.7578125 	1078.70007324219 	9.41381378654714 	
1078.80004882813 	12.73828125 	1078.80004882813 	9.39588141795313 	
1078.90002441406 	12.71875 	1078.90002441406 	9.37798340914119 	
1079 	12.69921875 	1079 	9.36011969336163 	
1079.09997558594 	12.6796875 	1079.09997558594 	9.3422902039916 	
1079.20007324219 	12.66015625 	1079.20007324219 	9.32447316857474 	
1079.30004882813 	12.6484375 	1079.30004882813 	9.30671197990895 	
1079.40002441406 	12.62109375 	1079.40002441406 	9.28898481981673 	
1079.5 	12.59765625 	1079.5 	9.27129162234188 	
1079.59997558594 	12.5703125 	1079.59997558594 	9.2536323216638 	
1079.70007324219 	12.54296875 	1079.70007324219 	9.23598535203005 	
1079.80004882813 	12.51953125 	1079.80004882813 	9.21839368921394 	
1079.90002441406 	12.5 	1079.90002441406 	9.20083572646654 	
1080 	12.47265625 	1080 	9.18331139850961 	
1080.09997558594 	12.44921875 	1080.09997558594 	9.16582064020038 	
1080.20007324219 	12.4296875 	1080.20007324219 	9.14834209165653 	
1080.30004882813 	12.41015625 	1080.30004882813 	9.13091831854633 	
1080.40002441406 	12.3828125 	1080.40002441406 	9.11352792038883 	
1080.5 	12.3515625 	1080.5 	9.09617083258283 	
1080.59997558594 	12.328125 	1080.59997558594 	9.0788469906624 	
1080.70007324219 	12.3046875 	1080.70007324219 	9.0615352386353 	
1080.80004882813 	12.27734375 	1080.80004882813 	9.0442777360262 	
1080.90002441406 	12.2578125 	1080.90002441406 	9.02705328577783 	
1081 	12.23828125 	1081 	9.00986182301924 	
1081.09997558594 	12.21875 	1081.09997558594 	8.99270328513546 	
1081.20007324219 	12.19140625 	1081.20007324219 	8.97555671798444 	
1081.30004882813 	12.1640625 	1081.30004882813 	8.95846387879706 	
1081.40002441406 	12.14453125 	1081.40002441406 	8.94140377360703 	
1081.5 	12.12890625 	1081.5 	8.92437633907442 	
1081.59997558594 	12.109375 	1081.59997558594 	8.90738151198896 	
1081.70007324219 	12.08203125 	1081.70007324219 	8.8903985381689 	
1081.80004882813 	12.05859375 	1081.80004882813 	8.8734687764862 	
1081.90002441406 	12.0390625 	1081.90002441406 	8.85657143331954 	
1082 	12.01171875 	1082 	8.83970644597582 	
1082.09997558594 	11.984375 	1082.09997558594 	8.82287375189072 	
1082.20007324219 	11.953125 	1082.20007324219 	8.80605279491797 	
1082.30004882813 	11.9296875 	1082.30004882813 	8.78928453941138 	
1082.40002441406 	11.91015625 	1082.40002441406 	8.77254839016586 	
1082.5 	11.8828125 	1082.5 	8.75584428513082 	
1082.59997558594 	11.8671875 	1082.59997558594 	8.73917216090225 	
1082.70007324219 	11.84375 	1082.70007324219 	8.72251165683077 	
1082.80004882813 	11.8203125 	1082.80004882813 	8.70590334783228 	
1082.90002441406 	11.79296875 	1082.90002441406 	8.68932683510542 	
1083 	11.76171875 	1083 	8.67278205713206 	
1083.09997558594 	11.73828125 	1083.09997558594 	8.65626895251468 	
1083.20007324219 	11.71875 	1083.20007324219 	8.63976735535127 	
1083.30004882813 	11.69921875 	1083.30004882813 	8.62331745222024 	
1083.40002441406 	11.6796875 	1083.40002441406 	8.60689903889823 	
