Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-22.1000003814697 	0.120599967005546 	-22.1000003814697 	0 	
-22 	0.120099987318099 	-22 	0 	
-21.9000015258789 	0.11950003032689 	-21.9000015258789 	0 	
-21.8000011444092 	0.118200010681903 	-21.8000011444092 	0 	
-21.7000007629395 	0.117099991035502 	-21.7000007629395 	0 	
-21.6000003814697 	0.117599965291447 	-21.6000003814697 	0 	
-21.5 	0.117599978832004 	-21.5 	0 	
-21.4000015258789 	0.116799969007843 	-21.4000015258789 	0 	
-21.3000011444092 	0.113500024894165 	-21.3000011444092 	0 	
-21.2000007629395 	0.111600011350674 	-21.2000007629395 	0 	
-21.1000003814697 	0.112299975109636 	-21.1000003814697 	0 	
-21 	0.112100005248067 	-21 	0 	
-20.9000015258789 	0.111899999144953 	-20.9000015258789 	0 	
-20.8000011444092 	0.111899996089051 	-20.8000011444092 	0 	
-20.7000007629395 	0.111299963573401 	-20.7000007629395 	0 	
-20.6000003814697 	0.110599977113452 	-20.6000003814697 	0 	
-20.5 	0.109400007251679 	-20.5 	0 	
-20.4000015258789 	0.106799997429334 	-20.4000015258789 	0 	
-20.3000011444092 	0.10570001402084 	-20.3000011444092 	0 	
-20.2000007629395 	0.10479998455412 	-20.2000007629395 	0 	
-20.1000003814697 	0.103700007919542 	-20.1000003814697 	0 	
-20 	0.102900021458481 	-20 	0 	
-19.9000015258789 	0.10239999199257 	-19.9000015258789 	0 	
-19.8000011444092 	0.102099995710887 	-19.8000011444092 	0 	
-19.7000007629395 	0.10100000247985 	-19.7000007629395 	0 	
-19.6000003814697 	0.102399973013235 	-19.6000003814697 	0 	
-19.5 	0.102700000097684 	-19.5 	0 	
-19.4000015258789 	0.103500003817317 	-19.4000015258789 	0 	
-19.3000011444092 	0.104399967578502 	-19.3000011444092 	0 	
-19.2000007629395 	0.103999984174152 	-19.2000007629395 	0 	
-19.1000003814697 	0.103200027184357 	-19.1000003814697 	0 	
-19 	0.102299977399525 	-19 	0 	
-18.9000015258789 	0.102400017356558 	-18.9000015258789 	0 	
-18.8000011444092 	0.101800004482357 	-18.8000011444092 	0 	
-18.7000007629395 	0.102099975014426 	-18.7000007629395 	0 	
-18.6000003814697 	0.101399965195014 	-18.6000003814697 	0 	
-18.5 	0.100800005151541 	-18.5 	0 	
-18.4000015258789 	0.101099968913331 	-18.4000015258789 	0 	
-18.3000011444092 	0.100300028519996 	-18.3000011444092 	0 	
-18.2000007629395 	0.0990000315687212 	-18.2000007629395 	0 	
-18.1000003814697 	0.0994999922768329 	-18.1000003814697 	0 	
-18 	0.0991000156427617 	-18 	0 	
-17.9000015258789 	0.0987999861754361 	-17.9000015258789 	0 	
-17.8000011444092 	0.0983000027663365 	-17.8000011444092 	0 	
-17.7000007629395 	0.0995000064867781 	-17.7000007629395 	0 	
-17.6000003814697 	0.100400003437244 	-17.6000003814697 	0 	
-17.5 	0.0993000034359284 	-17.5 	0 	
-17.4000015258789 	0.0996999573726498 	-17.4000015258789 	0 	
-17.3000011444092 	0.0967999966633215 	-17.3000011444092 	0 	
-17.2000007629395 	0.093799992948334 	-17.2000007629395 	0 	
