Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM_X 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM_Y 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 7; DT; Conc 8 40 200 1000 5000 nM; Fitted_Y 	
-13.3000030517578 	0.73046875 	-13.3000030517578 	0 	
-13.2000007629395 	0.73046875 	-13.2000007629395 	0 	
-13.1000022888184 	0.73046875 	-13.1000022888184 	0 	
-13 	0.72265625 	-13 	0 	
-12.9000015258789 	0.72265625 	-12.9000015258789 	0 	
-12.8000030517578 	0.72265625 	-12.8000030517578 	0 	
-12.7000007629395 	0.72265625 	-12.7000007629395 	0 	
-12.6000022888184 	0.72265625 	-12.6000022888184 	0 	
-12.5 	0.72265625 	-12.5 	0 	
-12.4000015258789 	0.7109375 	-12.4000015258789 	0 	
-12.3000030517578 	0.7109375 	-12.3000030517578 	0 	
-12.2000007629395 	0.7109375 	-12.2000007629395 	0 	
-12.1000022888184 	0.7109375 	-12.1000022888184 	0 	
-12 	0.7109375 	-12 	0 	
-11.9000015258789 	0.7109375 	-11.9000015258789 	0 	
-11.8000030517578 	0.7109375 	-11.8000030517578 	0 	
-11.7000007629395 	0.703125 	-11.7000007629395 	0 	
-11.6000022888184 	0.703125 	-11.6000022888184 	0 	
-11.5 	0.703125 	-11.5 	0 	
-11.4000015258789 	0.703125 	-11.4000015258789 	0 	
-11.3000030517578 	0.703125 	-11.3000030517578 	0 	
-11.2000007629395 	0.703125 	-11.2000007629395 	0 	
-11.1000022888184 	0.703125 	-11.1000022888184 	0 	
-11 	0.703125 	-11 	0 	
-10.9000015258789 	0.703125 	-10.9000015258789 	0 	
-10.8000030517578 	0.69140625 	-10.8000030517578 	0 	
-10.7000007629395 	0.69140625 	-10.7000007629395 	0 	
-10.6000022888184 	0.69140625 	-10.6000022888184 	0 	
-10.5 	0.69140625 	-10.5 	0 	
-10.4000015258789 	0.69140625 	-10.4000015258789 	0 	
-10.3000030517578 	0.69921875 	-10.3000030517578 	0 	
-10.2000007629395 	0.703125 	-10.2000007629395 	0 	
-10.1000022888184 	0.703125 	-10.1000022888184 	0 	
-10 	0.6953125 	-10 	0 	
-9.90000152587891 	0.6953125 	-9.90000152587891 	0 	
-9.80000305175781 	0.6953125 	-9.80000305175781 	0 	
-9.70000076293945 	0.6953125 	-9.70000076293945 	0 	
-9.60000228881836 	0.6953125 	-9.60000228881836 	0 	
-9.5 	0.6953125 	-9.5 	0 	
-9.40000152587891 	0.6953125 	-9.40000152587891 	0 	
-9.30000305175781 	0.68359375 	-9.30000305175781 	0 	
-9.20000076293945 	0.68359375 	-9.20000076293945 	0 	
-9.10000228881836 	0.6875 	-9.10000228881836 	0 	
-9 	0.69140625 	-9 	0 	
-8.90000152587891 	0.69140625 	-8.90000152587891 	0 	
-8.80000305175781 	0.6796875 	-8.80000305175781 	0 	
-8.70000076293945 	0.6796875 	-8.70000076293945 	0 	
-8.60000228881836 	0.69140625 	-8.60000228881836 	0 	
-8.5 	0.6953125 	-8.5 	0 	
-8.40000152587891 	0.69140625 	-8.40000152587891 	0 	
-8.30000305175781 	0.69140625 	-8.30000305175781 	0 	
-8.20000076293945 	0.69140625 	-8.20000076293945 	0 	
-8.10000228881836 	0.69140625 	-8.10000228881836 	0 	
-8 	0.69140625 	-8 	0 	
-7.90000152587891 	0.69140625 	-7.90000152587891 	0 	
-7.80000305175781 	0.68359375 	-7.80000305175781 	0 	
-7.70000076293945 	0.6796875 	-7.70000076293945 	0 	
-7.60000228881836 	0.66796875 	-7.60000228881836 	0 	
-7.5 	0.65625 	-7.5 	0 	
-7.40000152587891 	0.66015625 	-7.40000152587891 	0 	
-7.30000305175781 	0.66015625 	-7.30000305175781 	0 	
-7.20000076293945 	0.6484375 	-7.20000076293945 	0 	
-7.10000228881836 	0.63671875 	-7.10000228881836 	0 	
-7 	0.6328125 	-7 	0 	
-6.90000152587891 	0.6171875 	-6.90000152587891 	0 	
-6.80000305175781 	0.609375 	-6.80000305175781 	0 	
-6.70000076293945 	0.6015625 	-6.70000076293945 	0 	
-6.60000228881836 	0.6015625 	-6.60000228881836 	0 	
-6.5 	0.6015625 	-6.5 	0 	
-6.40000152587891 	0.53125 	-6.40000152587891 	0 	
-6.30000305175781 	0.453125 	-6.30000305175781 	0 	
-6.20000076293945 	0.21875 	-6.20000076293945 	0 	
-6.10000228881836 	-0.09765625 	-6.10000228881836 	0 	
-6 	-0.0078125 	-6 	0 	
-5.90000152587891 	0.0234375 	-5.90000152587891 	0 	
-5.80000305175781 	0.01171875 	-5.80000305175781 	0 	
-5.70000076293945 	0.015625 	-5.70000076293945 	0 	
-5.60000228881836 	-0.0078125 	-5.60000228881836 	0 	
-5.5 	0.05078125 	-5.5 	0 	
-5.40000152587891 	0.04296875 	-5.40000152587891 	0 	
-5.30000305175781 	0.03125 	-5.30000305175781 	0 	
-5.20000076293945 	0.01171875 	-5.20000076293945 	0 	
-5.10000228881836 	0 	-5.10000228881836 	0 	
-5 	-0.0078125 	-5 	0 	
-4.90000152587891 	-0.0078125 	-4.90000152587891 	0 	
-4.80000305175781 	-0.0078125 	-4.80000305175781 	0 	
-4.70000076293945 	-0.04296875 	-4.70000076293945 	0 	
-4.60000228881836 	-0.0390625 	-4.60000228881836 	0 	
-4.5 	-0.046875 	-4.5 	0 	
-4.40000152587891 	-0.0625 	-4.40000152587891 	0 	
-4.30000305175781 	-0.05859375 	-4.30000305175781 	0 	
-4.20000076293945 	-0.05859375 	-4.20000076293945 	0 	
-4.10000228881836 	-0.0625 	-4.10000228881836 	0 	
-4 	-0.0625 	-4 	0 	
-3.90000152587891 	-0.04296875 	-3.90000152587891 	0 	
-3.80000305175781 	-0.03515625 	-3.80000305175781 	0 	
-3.70000076293945 	-0.05078125 	-3.70000076293945 	0 	
-3.60000228881836 	-0.08203125 	-3.60000228881836 	0 	
-3.5 	-0.09375 	-3.5 	0 	
-3.40000152587891 	-0.1015625 	-3.40000152587891 	0 	
-3.30000305175781 	-0.1015625 	-3.30000305175781 	0 	
-3.20000076293945 	-0.125 	-3.20000076293945 	0 	
-3.10000228881836 	-0.09375 	-3.10000228881836 	0 	
-3 	-0.05078125 	-3 	0 	
-2.90000152587891 	-0.0234375 	-2.90000152587891 	0 	
-2.80000305175781 	0.00390625 	-2.80000305175781 	0 	
-2.70000076293945 	0.03125 	-2.70000076293945 	0 	
-2.60000228881836 	0.046875 	-2.60000228881836 	0 	
-2.5 	0.07421875 	-2.5 	0 	
-2.40000152587891 	0.11328125 	-2.40000152587891 	0 	
-2.30000305175781 	0.1640625 	-2.30000305175781 	0 	
-2.20000076293945 	0.23046875 	-2.20000076293945 	0 	
-2.10000228881836 	0.2890625 	-2.10000228881836 	0 	
-2 	0.25 	-2 	0 	
-1.90000152587891 	0.2421875 	-1.90000152587891 	0 	
-1.80000305175781 	0.30859375 	-1.80000305175781 	0 	
-1.70000076293945 	0.37890625 	-1.70000076293945 	0 	
-1.60000228881836 	0.40234375 	-1.60000228881836 	0 	
-1.5 	0.01953125 	-1.5 	0 	
-1.40000152587891 	-0.06640625 	-1.40000152587891 	0 	
-1.30000305175781 	-0.03515625 	-1.30000305175781 	0 	
-1.20000076293945 	0.01953125 	-1.20000076293945 	0 	
-1.10000228881836 	0.01953125 	-1.10000228881836 	0 	
-1 	0.01953125 	-1 	0 	
-0.900001525878906 	0.01953125 	-0.900001525878906 	0 	
-0.800003051757813 	0.01953125 	-0.800003051757813 	0 	
-0.700000762939453 	 	-0.700000762939453 	0 	
-0.600002288818359 	 	-0.600002288818359 	0 	
-0.5 	 	-0.5 	0 	
-0.400001525878906 	 	-0.400001525878906 	0 	
-0.300003051757813 	 	-0.300003051757813 	0 	
-0.200000762939453 	 	-0.200000762939453 	0 	
-0.100002288818359 	 	-0.100002288818359 	0 	
0 	 	0 	0 	
0.0999984741210938 	 	0.0999984741210938 	0 	
0.199996948242188 	 	0.199996948242188 	0.000175397140526188 	
0.299999237060547 	 	0.299999237060547 	0.000350625996003204 	
0.399997711181641 	 	0.399997711181641 	0.000525673200928783 	
0.5 	 	0.5 	0.000700552260375577 	
0.599998474121094 	 	0.599998474121094 	0.000875249950036767 	
0.699996948242188 	 	0.699996948242188 	0.00104977318038592 	
0.799999237060547 	 	0.799999237060547 	0.00122412873128277 	
0.899997711181641 	 	0.899997711181641 	0.00139830344247464 	
1 	 	1 	0.00157231085039988 	
1.09999847412109 	 	1.09999847412109 	0.00174613774435789 	
1.19999694824219 	 	1.19999694824219 	0.00191979096652306 	
1.29999542236328 	 	1.29999542236328 	0.00209327070397639 	
1.40000152587891 	 	1.40000152587891 	0.00226659034110672 	
1.5 	 	1.5 	0.00243972361982257 	
1.59999847412109 	 	1.59999847412109 	0.00261268394168177 	
1.69999694824219 	 	1.69999694824219 	0.0027854714785455 	
1.79999542236328 	1.125 	1.79999542236328 	0.00295808641182265 	
1.90000152587891 	1.12890625 	1.90000152587891 	0.00313054205635466 	
2 	1.12890625 	2 	0.00330281227119049 	
2.09999847412109 	1.140625 	2.09999847412109 	0.00347491039598976 	
2.19999694824219 	1.140625 	2.19999694824219 	0.00364683659389947 	
2.29999542236328 	1.14453125 	2.29999542236328 	0.00381859103842375 	
2.40000152587891 	1.15234375 	2.40000152587891 	0.00399018698494 	
2.5 	1.15234375 	2.5 	0.00416159841815644 	
2.59999847412109 	1.1484375 	2.59999847412109 	0.00433283860687572 	
2.69999694824219 	1.14453125 	2.69999694824219 	0.00450390771988645 	
2.79999542236328 	1.14453125 	2.79999542236328 	0.00467480592426639 	
2.90000152587891 	1.14453125 	2.90000152587891 	0.00484554641016796 	
3 	1.1484375 	3 	0.00501610329582701 	
3.09999847412109 	1.15234375 	3.09999847412109 	0.0051864897829905 	
3.19999694824219 	1.15234375 	3.19999694824219 	0.00535670603994731 	
3.29999542236328 	1.15234375 	3.29999542236328 	0.00552675222408702 	
3.40000152587891 	1.1484375 	3.40000152587891 	0.00569664146691093 	
3.5 	1.15234375 	3.5 	0.00586634801605035 	
3.59999847412109 	1.15625 	3.59999847412109 	0.00603588500779341 	
3.69999694824219 	1.16015625 	3.69999694824219 	0.00620525261121977 	
3.79999542236328 	1.16015625 	3.79999542236328 	0.00637445099540905 	
3.90000152587891 	1.16796875 	3.90000152587891 	0.00654349321910742 	
4 	1.1796875 	4 	0.00671235365640643 	
4.09999847412109 	1.1796875 	4.09999847412109 	0.00688104535452238 	
4.19999694824219 	1.1796875 	4.19999694824219 	0.00704956849940686 	
4.29999542236328 	1.18359375 	4.29999542236328 	0.00721792325900595 	
4.40000152587891 	1.1796875 	4.40000152587891 	0.00738612262666305 	
4.5 	1.18359375 	4.5 	0.0075541411067146 	
4.59999847412109 	1.1875 	4.59999847412109 	0.00772199170533175 	
4.69999694824219 	1.1796875 	4.69999694824219 	0.00788967459046057 	
4.79999542236328 	1.1875 	4.79999542236328 	0.00805718992670654 	
4.90000152587891 	1.1953125 	4.90000152587891 	0.00822455061515828 	
5 	1.19921875 	5 	0.00839173130771846 	
5.09999847412109 	1.203125 	5.09999847412109 	0.00855874494522284 	
5.19999694824219 	1.203125 	5.19999694824219 	0.00872559169429592 	
5.29999542236328 	1.19921875 	5.29999542236328 	0.0088922717215622 	
5.40000152587891 	1.19921875 	5.40000152587891 	0.00905879789145986 	
5.5 	1.203125 	5.5 	0.00922514496229778 	
5.59999847412109 	1.19921875 	5.59999847412109 	0.00939132580772059 	
5.69999694824219 	1.203125 	5.69999694824219 	0.0095573405658259 	
5.79999542236328 	1.20703125 	5.79999542236328 	0.00972318942304358 	
5.90000152587891 	1.2109375 	5.90000152587891 	0.00988888517915129 	
6 	1.21484375 	6 	0.0100544027178212 	
6.09999847412109 	1.20703125 	6.09999847412109 	0.0102197548514694 	
6.19999694824219 	1.203125 	6.19999694824219 	0.0103849417453805 	
6.29999542236328 	1.19921875 	6.29999542236328 	0.0105499635648388 	
6.40000152587891 	1.20703125 	6.40000152587891 	0.0107148330430592 	
6.5 	1.21875 	6.5 	0.0108795251614071 	
6.59999847412109 	1.22265625 	6.59999847412109 	0.0110440526882001 	
6.69999694824219 	1.21875 	6.69999694824219 	0.0112084157870178 	
6.79999542236328 	1.21875 	6.79999542236328 	0.0113726146213898 	
6.90000152587891 	1.2109375 	6.90000152587891 	0.0115366618635868 	
7 	1.21875 	7 	0.0117005326469535 	
7.09999847412109 	1.21484375 	7.09999847412109 	0.0118642396561743 	
7.19999694824219 	1.20703125 	7.19999694824219 	0.0120277830545779 	
7.29999542236328 	1.21875 	7.29999542236328 	0.0121911630054429 	
7.40000152587891 	1.21484375 	7.40000152587891 	0.0123543921184059 	
7.5 	1.203125 	7.5 	0.0125174456493148 	
7.59999847412109 	1.20703125 	7.59999847412109 	0.0126803361933215 	
7.69999694824219 	1.21875 	7.69999694824219 	0.0128430639323395 	
7.79999542236328 	1.2109375 	7.79999542236328 	0.0130056290279959 	
7.90000152587891 	1.203125 	7.90000152587891 	0.013168044026125 	
8 	1.20703125 	8 	0.0133302843070678 	
8.09999847412109 	1.21875 	8.09999847412109 	0.0134923624288022 	
8.19999694824219 	1.2109375 	8.19999694824219 	0.0136542785524613 	
8.29999542236328 	1.2109375 	8.29999542236328 	0.013816032839055 	
8.40000152587891 	1.203125 	8.40000152587891 	0.0139776377720316 	
8.5 	1.203125 	8.5 	0.0141390688547133 	
8.59999847412109 	1.19921875 	8.59999847412109 	0.0143003385822048 	
8.69999694824219 	1.20703125 	8.69999694824219 	0.0144614471019394 	
8.79999542236328 	1.2109375 	8.79999542236328 	0.0146223945833012 	
8.90000152587891 	1.203125 	8.90000152587891 	0.0147831934470262 	
9 	1.19921875 	9 	0.0149438193181424 	
9.09999847412109 	1.203125 	9.09999847412109 	0.0151042846293372 	
9.19999694824219 	1.1953125 	9.19999694824219 	0.0152645895397736 	
9.29999542236328 	1.1953125 	9.29999542236328 	0.0154247342084563 	
9.40000152587891 	1.19921875 	9.40000152587891 	0.01558473099417 	
9.5 	1.19140625 	9.5 	0.0157445556435308 	
9.59999847412109 	1.19140625 	9.59999847412109 	0.0159042205272142 	
9.69999694824219 	1.1875 	9.69999694824219 	0.0160637258035915 	
9.79999542236328 	1.18359375 	9.79999542236328 	0.0162230716293682 	
9.90000152587891 	1.18359375 	9.90000152587891 	0.0163822703026824 	
10 	1.1875 	10 	0.0165412976910737 	
10.0999984741211 	1.1875 	10.0999984741211 	0.016700166103435 	
10.1999969482422 	1.18359375 	10.1999969482422 	0.0168588756972689 	
10.2999954223633 	1.18359375 	10.2999954223633 	0.0170174266299157 	
10.4000015258789 	1.1796875 	10.4000015258789 	0.0171758311370784 	
10.5 	1.18359375 	10.5 	0.0173340652066486 	
10.5999984741211 	1.17578125 	10.5999984741211 	0.0174921410860918 	
10.6999969482422 	1.1796875 	10.6999969482422 	0.0176500589320998 	
10.7999954223633 	1.1796875 	10.7999954223633 	0.017807818901202 	
10.9000015258789 	1.18359375 	10.9000015258789 	0.017965433173429 	
11 	1.17578125 	11 	0.0181228778527738 	
11.0999984741211 	1.1796875 	11.0999984741211 	0.0182801651254424 	
11.1999969482422 	1.18359375 	11.1999969482422 	0.0184372951474386 	
11.2999954223633 	1.171875 	11.2999954223633 	0.0185942680746037 	
11.4000015258789 	1.1796875 	11.4000015258789 	0.0187510960209265 	
11.5 	1.171875 	11.5 	0.0189077552133489 	
11.5999984741211 	1.17578125 	11.5999984741211 	0.0190642577775028 	
11.6999969482422 	1.1796875 	11.6999969482422 	0.0192206038685808 	
11.7999954223633 	1.18359375 	11.7999954223633 	0.019376793641613 	
11.9000015258789 	1.18359375 	11.9000015258789 	0.0195328391501149 	
12 	1.17578125 	12 	0.0196887167396004 	
12.0999984741211 	1.1796875 	12.0999984741211 	0.0198444384751692 	
12.1999969482422 	1.1796875 	12.1999969482422 	0.0200000045112023 	
12.2999954223633 	1.19140625 	12.2999954223633 	0.020155415001919 	
12.4000015258789 	1.1953125 	12.4000015258789 	0.0203106819406563 	
12.5 	1.1953125 	12.5 	0.02046578179091 	
12.5999984741211 	1.1875 	12.5999984741211 	0.0206207265575425 	
12.6999969482422 	1.19140625 	12.6999969482422 	0.0207755163976073 	
12.7999954223633 	1.19140625 	12.7999954223633 	0.0209301514703421 	
12.9000015258789 	1.18359375 	12.9000015258789 	0.0210846437023483 	
13 	1.1875 	13 	0.0212389696747198 	
13.0999984741211 	1.1875 	13.0999984741211 	0.0213931413325887 	
13.1999969482422 	1.1953125 	13.1999969482422 	0.0215471588289322 	
13.2999954223633 	1.19140625 	13.2999954223633 	0.0217010223165715 	
13.4000015258789 	1.19921875 	13.4000015258789 	0.0218547436695993 	
13.5 	1.19140625 	13.5 	0.022008299585949 	
13.5999984741211 	1.1875 	13.5999984741211 	0.0221617019511341 	
13.6999969482422 	1.19921875 	13.6999969482422 	0.0223149509173518 	
13.7999954223633 	1.19140625 	13.7999954223633 	0.0224680466366435 	
13.9000015258789 	1.19921875 	13.9000015258789 	0.0226210009238321 	
14 	1.19921875 	14 	0.0227737905931091 	
14.0999984741211 	1.19140625 	14.0999984741211 	0.0229264274706601 	
14.1999969482422 	1.19921875 	14.1999969482422 	0.0230789117079024 	
14.2999954223633 	1.20703125 	14.2999954223633 	0.0232312434560978 	
14.4000015258789 	1.203125 	14.4000015258789 	0.0233834344710886 	
14.5 	1.2109375 	14.5 	0.0235354616827453 	
14.5999984741211 	1.203125 	14.5999984741211 	0.0236873368651163 	
14.6999969482422 	1.203125 	14.6999969482422 	0.0238390601670601 	
14.7999954223633 	1.1953125 	14.7999954223633 	0.0239906317361275 	
14.9000015258789 	1.19921875 	14.9000015258789 	0.0241420632696496 	
15 	1.203125 	15 	0.0242933318127837 	
15.0999984741211 	1.19140625 	15.0999984741211 	0.0244444490741202 	
15.1999969482422 	1.19921875 	15.1999969482422 	0.0245954152037149 	
15.2999954223633 	1.19921875 	15.2999954223633 	0.0247462303514736 	
15.4000015258789 	1.203125 	15.4000015258789 	0.024896906156352 	
15.5 	1.19140625 	15.5 	0.0250474197780656 	
15.5999984741211 	1.19921875 	15.5999984741211 	0.025197782866772 	
15.6999969482422 	1.20703125 	15.6999969482422 	0.0253479955717772 	
15.7999954223633 	1.2109375 	15.7999954223633 	0.0254980580422369 	
15.9000015258789 	1.2109375 	15.9000015258789 	0.0256479818590168 	
16 	1.21484375 	16 	0.0257977442958195 	
16.0999984741211 	1.20703125 	16.0999984741211 	0.0259473569446557 	
16.1999969482422 	1.2109375 	16.1999969482422 	0.0260968199540814 	
16.2999954223633 	1.21875 	16.2999954223633 	0.0262461334725023 	
16.4000015258789 	1.21484375 	16.4000015258789 	0.0263953090231294 	
16.5 	1.21875 	16.5 	0.026544323998725 	
16.5999984741211 	1.2109375 	16.5999984741211 	0.0266931899287982 	
16.6999969482422 	1.21875 	16.6999969482422 	0.0268419069612528 	
16.7999954223633 	1.2109375 	16.7999954223633 	0.0269904752438459 	
16.9000015258789 	1.2109375 	16.9000015258789 	0.0271389062422179 	
17 	1.21875 	17 	0.0272871774564514 	
17.0999984741211 	1.21484375 	17.0999984741211 	0.0274353003632255 	
17.1999969482422 	1.21484375 	17.1999969482422 	0.0275832751097106 	
17.2999954223633 	1.21875 	17.2999954223633 	0.0277311018429302 	
17.4000015258789 	1.2109375 	17.4000015258789 	0.0278787919712994 	
17.5 	1.21875 	17.5 	0.0280263231072077 	
17.5999984741211 	1.21484375 	17.5999984741211 	0.0281737066700528 	
17.6999969482422 	1.21484375 	17.6999969482422 	0.0283209428062714 	
17.7999954223633 	1.20703125 	17.7999954223633 	0.0284680316621538 	
17.9000015258789 	1.2109375 	17.9000015258789 	0.0286149845891688 	
18 	1.21875 	18 	0.028761779311454 	
18.0999984741211 	1.21484375 	18.0999984741211 	0.0289084271914048 	
18.1999969482422 	1.21484375 	18.1999969482422 	0.0290549283747249 	
18.2999954223633 	1.21484375 	18.2999954223633 	0.0292012830084227 	
18.4000015258789 	1.21484375 	18.4000015258789 	0.0293475023886569 	
18.5 	1.21484375 	18.5 	0.0294935643487438 	
18.5999984741211 	1.20703125 	18.5999984741211 	0.0296394801944224 	
18.6999969482422 	1.2109375 	18.6999969482422 	0.0297852500707315 	
18.7999954223633 	1.2109375 	18.7999954223633 	0.0299308741225654 	
18.9000015258789 	1.21875 	18.9000015258789 	0.0300763635884085 	
19 	1.22265625 	19 	0.0302216964142994 	
19.0999984741211 	1.22265625 	19.0999984741211 	0.0303668838495427 	
19.1999969482422 	1.2109375 	19.1999969482422 	0.0305119260384548 	
19.2999954223633 	1.2109375 	19.2999954223633 	0.0306568231252079 	
19.4000015258789 	1.2109375 	19.4000015258789 	0.0308015862921827 	
19.5 	1.20703125 	19.5 	0.0309461935955132 	
19.5999984741211 	1.2109375 	19.5999984741211 	0.0310906562283454 	
19.6999969482422 	1.2109375 	19.6999969482422 	0.0312349743342734 	
19.7999954223633 	1.19921875 	19.7999954223633 	0.0313791480567473 	
19.9000015258789 	1.20703125 	19.9000015258789 	0.0315231885223183 	
20 	1.2109375 	20 	0.031667073896667 	
20.0999984741211 	1.2109375 	20.0999984741211 	0.0318108153170554 	
20.1999969482422 	1.21484375 	20.1999969482422 	0.031954412929162 	
20.2999954223633 	1.21875 	20.2999954223633 	0.0320978668744999 	
20.4000015258789 	1.22265625 	20.4000015258789 	0.032241188223268 	
20.5 	1.23046875 	20.5 	0.0323843552502119 	
20.5999984741211 	1.22265625 	20.5999984741211 	0.03252737903705 	
20.6999969482422 	1.22265625 	20.6999969482422 	0.0326702597260016 	
20.7999954223633 	1.2265625 	20.7999954223633 	0.0328129974591438 	
20.9000015258789 	1.23046875 	20.9000015258789 	0.0329556032522613 	
21 	1.22265625 	21 	0.0330980554885664 	
21.0999984741211 	1.22265625 	21.0999984741211 	0.0332403651944499 	
21.1999969482422 	1.22265625 	21.1999969482422 	0.0333825325114196 	
21.2999954223633 	1.2109375 	21.2999954223633 	0.033524557580841 	
21.4000015258789 	1.21875 	21.4000015258789 	0.0336664513634957 	
21.5 	1.22265625 	21.5 	0.0338081923505219 	
21.5999984741211 	1.22265625 	21.5999984741211 	0.0339497915132533 	
21.6999969482422 	1.21484375 	21.6999969482422 	0.0340912489924861 	
21.7999954223633 	1.203125 	21.7999954223633 	0.0342325649288744 	
21.9000015258789 	1.203125 	21.9000015258789 	0.0343737502284654 	
22 	1.203125 	22 	0.0345147834902075 	
22.0999984741211 	1.20703125 	22.0999984741211 	0.0346556756341719 	
22.1999969482422 	1.2109375 	22.1999969482422 	0.0347964267973368 	
22.2999954223633 	1.20703125 	22.2999954223633 	0.0349370371197158 	
22.4000015258789 	1.203125 	22.4000015258789 	0.0350775174529635 	
22.5 	1.20703125 	22.5 	0.035217846502533 	
22.5999984741211 	1.203125 	22.5999984741211 	0.0353580351305287 	
22.6999969482422 	1.203125 	22.6999969482422 	0.0354980834764044 	
22.7999954223633 	1.203125 	22.7999954223633 	0.0356379916794744 	
22.9000015258789 	1.2109375 	22.9000015258789 	0.0357777705372052 	
23 	1.203125 	23 	0.0359173988613808 	
23.0999984741211 	1.203125 	23.0999984741211 	0.0360568874598641 	
23.1999969482422 	1.19921875 	23.1999969482422 	0.0361962364714099 	
23.2999954223633 	1.203125 	23.2999954223633 	0.0363354460346326 	
23.4000015258789 	1.203125 	23.4000015258789 	0.0364745268930761 	
23.5 	1.19921875 	23.5 	0.0366134579643244 	
23.5999984741211 	1.203125 	23.5999984741211 	0.0367522500022649 	
23.6999969482422 	1.20703125 	23.6999969482422 	0.0368909031449526 	
23.7999954223633 	1.203125 	23.7999954223633 	0.0370294175303028 	
23.9000015258789 	1.19921875 	23.9000015258789 	0.0371678038515382 	
24 	1.203125 	24 	0.0373060411329653 	
24.0999984741211 	1.203125 	24.0999984741211 	0.0374441400713911 	
24.1999969482422 	1.1953125 	24.1999969482422 	0.0375821008042715 	
24.2999954223633 	1.19921875 	24.2999954223633 	0.0377199234689241 	
24.4000015258789 	1.203125 	24.4000015258789 	0.0378576187019413 	
24.5 	1.19921875 	24.5 	0.0379951656310294 	
24.5999984741211 	1.203125 	24.5999984741211 	0.0381325749030216 	
